;T_uncorrected;T_corrected
2017-12-27 00:00:00+00:00;-17.0;-17.175787452510853
2017-12-28 00:00:00+00:00;-19.46153846153846;-19.64629610223108
2017-12-29 00:00:00+00:00;-24.0;-24.194108715528678
2017-12-30 00:00:00+00:00;-25.923076923076923;-26.12692917364747
2017-12-31 00:00:00+00:00;-26.0;-26.213999924233857
2018-01-01 00:00:00+00:00;-26.46153846153846;-26.68610196714686
2018-01-02 00:00:00+00:00;-29.428571428571427;-29.664126267967603
2018-01-03 00:00:00+00:00;-30.56;-30.80698582996944
2018-01-04 00:00:00+00:00;-28.666666666666668;-28.92553509120967
2018-01-05 00:00:00+00:00;-28.63157894736842;-28.9027935428257
2018-01-06 00:00:00+00:00;-22.076923076923077;-22.360959398494312
2018-01-07 00:00:00+00:00;-21.76923076923077;-22.066576337997525
2018-01-08 00:00:00+00:00;-19.76923076923077;-20.080385038799594
2018-01-09 00:00:00+00:00;-18.95;-19.275474301888707
2018-01-10 00:00:00+00:00;-25.428571428571427;-25.76888889547152
2018-01-11 00:00:00+00:00;-28.0;-28.355695466061412
2018-01-12 00:00:00+00:00;-29.941176470588236;-30.312796347888682
2018-01-13 00:00:00+00:00;-26.761904761904763;-27.15000689228544
2018-01-14 00:00:00+00:00;-24.846153846153847;-25.25130732762587
2018-01-15 00:00:00+00:00;-23.307692307692307;-23.730477294644363
2018-01-16 00:00:00+00:00;-25.46153846153846;-25.90254593800551
2018-01-17 00:00:00+00:00;-28.53846153846154;-28.998293063747393
2018-01-18 00:00:00+00:00;-23.923076923076923;-24.402344349059845
2018-01-19 00:00:00+00:00;-22.153846153846153;-22.653171313336664
2018-01-20 00:00:00+00:00;-19.23076923076923;-19.75078359633273
2018-01-21 00:00:00+00:00;-18.923076923076923;-19.46442123578082
2018-01-22 00:00:00+00:00;-23.846153846153847;-24.4094777137495
2018-01-23 00:00:00+00:00;-24.076923076923077;-24.662884541027033
2018-01-24 00:00:00+00:00;-22.153846153846153;-22.763111225742772
2018-01-25 00:00:00+00:00;-25.46153846153846;-26.09478062628716
2018-01-26 00:00:00+00:00;-22.307692307692307;-22.965591996287213
2018-01-27 00:00:00+00:00;-20.692307692307693;-21.37555172170522
2018-01-28 00:00:00+00:00;-21.615384615384617;-22.324665596285676
2018-01-29 00:00:00+00:00;-23.615384615384617;-24.351400327732268
2018-01-30 00:00:00+00:00;-24.153846153846153;-24.917298890076733
2018-01-31 00:00:00+00:00;-26.076923076923077;-26.868518953088937
2018-02-01 00:00:00+00:00;-27.846153846153847;-28.666602081118533
2018-02-02 00:00:00+00:00;-30.384615384615383;-31.23462754760748
2018-02-03 00:00:00+00:00;-32.15384615384615;-33.034135380745646
2018-02-04 00:00:00+00:00;-30.307692307692307;-31.21897248651321
2018-02-05 00:00:00+00:00;-25.0;-25.94298492612471
2018-02-06 00:00:00+00:00;-32.46153846153846;-33.43694096335288
2018-02-07 00:00:00+00:00;-30.153846153846153;-31.16237718951957
2018-02-08 00:00:00+00:00;-32.38461538461539;-33.42698311086523
2018-02-09 00:00:00+00:00;-33.07692307692308;-34.15383189070194
2018-02-10 00:00:00+00:00;-29.23076923076923;-30.342918784909173
2018-02-11 00:00:00+00:00;-30.307692307692307;-31.455776501639825
2018-02-12 00:00:00+00:00;-32.92307692307692;-34.10778286994989
2018-02-13 00:00:00+00:00;-28.923076923076923;-30.145083894373027
2018-02-14 00:00:00+00:00;-24.307692307692307;-25.567670657075745
2018-02-15 00:00:00+00:00;-29.23076923076923;-30.529379298458842
2018-02-16 00:00:00+00:00;-28.846153846153847;-30.184044845531044
2018-02-17 00:00:00+00:00;-30.615384615384617;-31.993193503533032
2018-02-18 00:00:00+00:00;-22.076923076923077;-23.495273410903412
2018-02-19 00:00:00+00:00;-32.76923076923077;-34.2287315499835
2018-02-20 00:00:00+00:00;-25.923076923076923;-27.42432142893222
2018-02-21 00:00:00+00:00;-25.076923076923077;-26.620487688780536
2018-02-22 00:00:00+00:00;-25.23076923076923;-26.817212251090368
2018-02-23 00:00:00+00:00;-20.384615384615383;-22.01447585244796
2018-02-24 00:00:00+00:00;-23.076923076923077;-24.7507195812485
2018-02-25 00:00:00+00:00;-15.153846153846153;-16.87207564760903
2018-02-26 00:00:00+00:00;-11.846153846153847;-13.60929046339546
2018-02-27 00:00:00+00:00;-13.0;-14.808493878575316
2018-02-28 00:00:00+00:00;-11.153846153846153;-13.008122266256096
2018-03-01 00:00:00+00:00;-13.23076923076923;-15.131226225686465
2018-03-02 00:00:00+00:00;-13.153846153846153;-15.10085521095285
2018-03-03 00:00:00+00:00;-9.923076923076923;-11.91698062386696
2018-03-04 00:00:00+00:00;-12.461538461538462;-14.502649678763769
2018-03-05 00:00:00+00:00;-10.615384615384615;-12.70398542384567
2018-03-06 00:00:00+00:00;-10.923076923076923;-13.059417534470677
2018-03-07 00:00:00+00:00;-9.615384615384615;-11.79968233992885
2018-03-08 00:00:00+00:00;-6.769230769230769;-9.001669006782262
2018-03-09 00:00:00+00:00;-5.769230769230769;-8.04995803260505
2018-03-10 00:00:00+00:00;-7.6923076923076925;-10.02143666549096
2018-03-11 00:00:00+00:00;-9.0;-11.377606633918301
2018-03-12 00:00:00+00:00;-9.076923076923077;-11.5030457254005
2018-03-13 00:00:00+00:00;-11.23076923076923;-13.70540782926523
2018-03-14 00:00:00+00:00;-11.615384615384615;-14.138499905050793
2018-03-15 00:00:00+00:00;-20.53846153846154;-23.109974338000203
2018-03-16 00:00:00+00:00;-20.692307692307693;-23.31209822004834
2018-03-17 00:00:00+00:00;-11.384615384615385;-14.052522633150915
2018-03-18 00:00:00+00:00;-7.461538461538462;-10.177359627180522
2018-03-19 00:00:00+00:00;-7.615384615384615;-10.378874584607203
2018-03-20 00:00:00+00:00;-12.615384615384615;-15.426255510326838
2018-03-21 00:00:00+00:00;-8.23076923076923;-11.088690015762461
2018-03-22 00:00:00+00:00;-13.461538461538462;-16.36613461250986
2018-03-23 00:00:00+00:00;-16.153846153846153;-19.10469939233016
2018-03-24 00:00:00+00:00;-14.615384615384615;-17.61203270874676
2018-03-25 00:00:00+00:00;-9.23076923076923;-12.272705860112563
2018-03-26 00:00:00+00:00;-5.3076923076923075;-8.394367004776642
2018-03-27 00:00:00+00:00;-12.538461538461538;-15.669279692819368
2018-03-28 00:00:00+00:00;-12.461538461538462;-15.635861398819712
2018-03-29 00:00:00+00:00;-7.846153846153846;-11.063298978574645
2018-03-30 00:00:00+00:00;-14.923076923076923;-18.18231797268588
2018-03-31 00:00:00+00:00;-16.76923076923077;-20.069798064540244
2018-04-01 00:00:00+00:00;-17.307692307692307;-20.648773154052417
2018-04-02 00:00:00+00:00;-14.538461538461538;-17.919200662381453
2018-04-03 00:00:00+00:00;-14.846153846153847;-18.265653913599014
2018-04-04 00:00:00+00:00;-8.0;-11.457322208515823
2018-04-05 00:00:00+00:00;-2.0;-5.494164744332414
2018-04-06 00:00:00+00:00;-1.3076923076923077;-4.837679918394748
2018-04-07 00:00:00+00:00;-4.538461538461538;-8.10321309279598
2018-04-08 00:00:00+00:00;-5.461538461538462;-9.059956665796527
2018-04-09 00:00:00+00:00;-8.153846153846153;-11.784796296035127
2018-04-10 00:00:00+00:00;-12.692307692307692;-16.354618663966235
2018-04-11 00:00:00+00:00;-10.23076923076923;-13.923234616499293
2018-04-12 00:00:00+00:00;-5.846153846153846;-9.56753307927936
2018-04-13 00:00:00+00:00;-10.307692307692308;-14.056711890282164
2018-04-14 00:00:00+00:00;-9.538461538461538;-13.313816323784799
2018-04-15 00:00:00+00:00;-5.461538461538462;-9.261892996854302
2018-04-16 00:00:00+00:00;-4.076923076923077;-7.900913004347066
2018-04-17 00:00:00+00:00;-3.6923076923076925;-7.538541205340378
2018-04-18 00:00:00+00:00;-5.384615384615385;-9.251674737769164
2018-04-19 00:00:00+00:00;-8.692307692307692;-12.578750761124255
2018-04-20 00:00:00+00:00;-2.4615384615384617;-6.365900350152093
2018-04-21 00:00:00+00:00;-1.5384615384615385;-5.459256231733814
2018-04-22 00:00:00+00:00;-3.5384615384615383;-7.474183595590828
2018-04-23 00:00:00+00:00;-5.076923076923077;-9.026049363318279
2018-04-24 00:00:00+00:00;-6.615384615384615;-10.576376069487058
2018-04-25 00:00:00+00:00;-7.6923076923076925;-11.66361112394851
2018-04-26 00:00:00+00:00;-8.23076923076923;-12.210819147562098
2018-04-27 00:00:00+00:00;-12.384615384615385;-16.371835842806682
2018-04-28 00:00:00+00:00;-11.846153846153847;-15.838960322284182
2018-04-29 00:00:00+00:00;-7.6923076923076925;-11.689108971980776
2018-04-30 00:00:00+00:00;-7.3076923076923075;-11.30689238769938
2018-05-01 00:00:00+00:00;-8.76923076923077;-12.769230769241492
2018-05-02 00:00:00+00:00;-8.0;-11.99920008000393
2018-05-03 00:00:00+00:00;-5.230769230769231;-9.227570510435967
2018-05-04 00:00:00+00:00;-2.3076923076923075;-6.300498783812964
2018-05-05 00:00:00+00:00;-5.153846153846154;-9.141066612024247
2018-05-06 00:00:00+00:00;-6.153846153846154;-10.133896070622026
2018-05-07 00:00:00+00:00;-7.153846153846154;-11.125149585465842
2018-05-08 00:00:00+00:00;-3.230769230769231;-7.191760684845991
2018-05-09 00:00:00+00:00;-5.6923076923076925;-9.641433978672147
2018-05-10 00:00:00+00:00;-5.625;-9.560722057092867
2018-05-11 00:00:00+00:00;-5.1875;-9.108294693229462
2018-05-12 00:00:00+00:00;-5.923076923076923;-9.827438811640505
2018-05-13 00:00:00+00:00;-5.615384615384615;-9.501827684142913
2018-05-14 00:00:00+00:00;-5.538461538461538;-9.405520891547704
2018-05-15 00:00:00+00:00;-4.6923076923076925;-8.538541205262106
2018-05-16 00:00:00+00:00;-2.1538461538461537;-5.977836081179701
2018-05-17 00:00:00+00:00;-0.7692307692307693;-4.5695853044422625
2018-05-18 00:00:00+00:00;-2.6923076923076925;-6.467662477510711
2018-05-19 00:00:00+00:00;-1.6153846153846154;-5.364404197836052
2018-05-20 00:00:00+00:00;1.0;-2.721379232966306
2018-05-21 00:00:00+00:00;2.3846153846153846;-1.3078500009316927
2018-05-22 00:00:00+00:00;-2.0;-5.662310971448369
2018-05-23 00:00:00+00:00;-1.4615384615384615;-5.0924886034861725
2018-05-24 00:00:00+00:00;0.15384615384615385;-3.4445720501351085
2018-05-25 00:00:00+00:00;-0.6923076923076923;-4.257059246324718
2018-05-26 00:00:00+00:00;-0.6153846153846154;-4.145372225723244
2018-05-27 00:00:00+00:00;2.076923076923077;-1.4172416669925347
2018-05-28 00:00:00+00:00;2.0;-1.4573222080385246
2018-05-29 00:00:00+00:00;0.8461538461538461;-2.5733462207449858
2018-05-30 00:00:00+00:00;5.384615384615385;2.0038762613205674
2018-05-31 00:00:00+00:00;1.3076923076923077;-2.033388537952893
2018-06-01 00:00:00+00:00;-0.7692307692307693;-4.069798063722949
2018-06-02 00:00:00+00:00;-0.6153846153846154;-3.8746256640596153
2018-06-03 00:00:00+00:00;0.38461538461538464;-2.8325297467385813
2018-06-04 00:00:00+00:00;-0.23076923076923078;-3.4050921668323575
2018-06-05 00:00:00+00:00;0.46153846153846156;-2.669279691429062
2018-06-06 00:00:00+00:00;0.9230769230769231;-2.163597772421225
2018-06-07 00:00:00+00:00;2.076923076923077;-0.9650135506113182
2018-06-08 00:00:00+00:00;2.6153846153846154;-0.38126347591538634
2018-06-09 00:00:00+00:00;2.6153846153846154;-0.33546862074954964
2018-06-10 00:00:00+00:00;8.384615384615385;5.480019236320599
2018-06-11 00:00:00+00:00;3.3846153846153846;0.526694602669751
2018-06-12 00:00:00+00:00;7.153846153846154;4.342975262372547
2018-06-13 00:00:00+00:00;9.307692307692308;6.544202342415934
2018-06-14 00:00:00+00:00;5.076923076923077;2.361101915768793
2018-06-15 00:00:00+00:00;10.23076923076923;7.562861987335321
2018-06-16 00:00:00+00:00;10.0;7.380209478056458
2018-06-17 00:00:00+00:00;12.307692307692308;9.736179514738414
2018-06-18 00:00:00+00:00;9.0;6.4768847178102815
2018-06-19 00:00:00+00:00;3.3076923076923075;0.8330537176818122
2018-06-20 00:00:00+00:00;3.3076923076923075;0.8815696688417693
2018-06-21 00:00:00+00:00;5.0;2.6223933769991215
2018-06-22 00:00:00+00:00;3.230769230769231;0.9016402699619741
2018-06-23 00:00:00+00:00;3.6153846153846154;1.3346573660341923
2018-06-24 00:00:00+00:00;6.769230769230769;4.536792547564035
2018-06-25 00:00:00+00:00;5.461538461538462;3.277240754979622
2018-06-26 00:00:00+00:00;4.3076923076923075;2.1713517166542373
2018-06-27 00:00:00+00:00;5.384615384615385;3.2960145991834637
2018-06-28 00:00:00+00:00;3.230769230769231;1.189658039587214
2018-06-29 00:00:00+00:00;4.538461538461538;2.544557867111673
2018-06-30 00:00:00+00:00;7.230769230769231;5.283760206929343
2018-07-01 00:00:00+00:00;13.384615384615385;11.484158427273949
2018-07-02 00:00:00+00:00;11.0;9.145723930016006
2018-07-03 00:00:00+00:00;5.3076923076923075;3.499198476999975
2018-07-04 00:00:00+00:00;12.307692307692308;10.54455574447101
2018-07-05 00:00:00+00:00;11.76923076923077;10.051001336387813
2018-07-06 00:00:00+00:00;11.692307692307692;10.01851125665555
2018-07-07 00:00:00+00:00;11.538461538461538;9.908601148011428
2018-07-08 00:00:00+00:00;10.923076923076923;9.336633989917063
2018-07-09 00:00:00+00:00;9.692307692307692;8.148743178586816
2018-07-10 00:00:00+00:00;4.076923076923077;2.5756786815174784
2018-07-11 00:00:00+00:00;13.153846153846153;11.694345497351437
2018-07-12 00:00:00+00:00;21.46153846153846;20.043188267294862
2018-07-13 00:00:00+00:00;22.923076923076923;21.54526819200929
2018-07-14 00:00:00+00:00;15.153846153846153;13.815955330975896
2018-07-15 00:00:00+00:00;4.923076923076923;3.6244670536435244
2018-07-16 00:00:00+00:00;4.230769230769231;2.9707911039821773
2018-07-17 00:00:00+00:00;4.3076923076923075;3.0856855862210866
2018-07-18 00:00:00+00:00;6.230769230769231;5.046063564168164
2018-07-19 00:00:00+00:00;5.6923076923076925;4.544223812664023
2018-07-20 00:00:00+00:00;15.307692307692308;14.195543105879532
2018-07-21 00:00:00+00:00;13.692307692307692;12.615399273321295
2018-07-22 00:00:00+00:00;11.461538461538462;10.419171177487705
2018-07-23 00:00:00+00:00;11.153846153846153;10.145315613272953
2018-07-24 00:00:00+00:00;10.384615384615385;9.409213436909287
2018-07-25 00:00:00+00:00;17.76923076923077;16.826246463007315
2018-07-26 00:00:00+00:00;9.846153846153847;8.93487436056181
2018-07-27 00:00:00+00:00;10.461538461538462;9.581250009559279
2018-07-28 00:00:00+00:00;20.307692307692307;19.457681010592218
2018-07-29 00:00:00+00:00;7.769230769230769;6.9487835014224615
2018-07-30 00:00:00+00:00;6.769230769230769;5.97763597289631
2018-07-31 00:00:00+00:00;10.0;9.236548468920478
2018-08-01 00:00:00+00:00;9.23076923076923;8.49475486289835
2018-08-02 00:00:00+00:00;12.76923076923077;12.059951287639585
2018-08-03 00:00:00+00:00;5.923076923076923;5.239834564984664
2018-08-04 00:00:00+00:00;11.384615384615385;10.726717558306765
2018-08-05 00:00:00+00:00;13.153846153846153;12.520606063358398
2018-08-06 00:00:00+00:00;6.0;5.390737237543032
2018-08-07 00:00:00+00:00;16.384615384615383;15.79865649076592
2018-08-08 00:00:00+00:00;12.692307692307692;12.128986684092325
2018-08-09 00:00:00+00:00;12.923076923076923;12.381735790130472
2018-08-10 00:00:00+00:00;10.307692307692308;9.787681476745703
2018-08-11 00:00:00+00:00;15.384615384615385;14.885294152632053
2018-08-12 00:00:00+00:00;12.538461538461538;12.059198474802514
2018-08-13 00:00:00+00:00;7.0;6.54017331805586
2018-08-14 00:00:00+00:00;5.923076923076923;5.4820748218589825
2018-08-15 00:00:00+00:00;11.23076923076923;10.807990207003275
2018-08-16 00:00:00+00:00;9.846153846153847;9.441006977466973
2018-08-17 00:00:00+00:00;5.615384615384615;5.227289815219467
2018-08-18 00:00:00+00:00;10.076923076923077;9.705311321854026
2018-08-19 00:00:00+00:00;9.846153846153847;9.490467376316301
2018-08-20 00:00:00+00:00;6.384615384615385;6.044307877992657
2018-08-21 00:00:00+00:00;8.23076923076923;7.905305952111129
2018-08-22 00:00:00+00:00;10.461538461538462;10.150396386712172
2018-08-23 00:00:00+00:00;9.923076923076923;9.625744839673764
2018-08-24 00:00:00+00:00;6.230769230769231;5.946747815810683
2018-08-25 00:00:00+00:00;5.461538461538462;5.19034033714147
2018-08-26 00:00:00+00:00;7.846153846153846;7.587303614028938
2018-08-27 00:00:00+00:00;5.384615384615385;5.137649640281668
2018-08-28 00:00:00+00:00;2.769230769230769;2.5336980968395277
2018-08-29 00:00:00+00:00;3.1538461538461537;2.9293071025096187
2018-08-30 00:00:00+00:00;6.076923076923077;5.8629501194471345
2018-08-31 00:00:00+00:00;6.769230769230769;6.565408244149992
